id,name,rating,reviews,address,website,phone,search_term
DentalUniversityDentistViaFrancescoAreseClosedOpensamDirections,Studio Dentistico Fazio,4.7,35,"
Viale Gran Sasso, 6, 20131 Milano MI, Italy",https://www.studiodentisticofazio.it/,+390229512363,Dentists in milan
OPDentalDentistViaUlisseAldrovandiClosedOpensamWebsiteDirectionsBOOKONLINE,OP Dental,5.0,7,"
Via Ulisse Aldrovandi, 7, 20129 Milano MI, Italy",https://www.doctolib.it/studio-dentistico/milano/studio-odontoiatrico-dott-ssa-orlando-santina,+393426123839,Dentists in milan
DentalarteCentrodiEsteticaDentaleMilanoCosmeticdentistViaDonatelloClosedOpensamDirections,OP Dental,5.0,7,"
Via Ulisse Aldrovandi, 7, 20129 Milano MI, Italy",https://www.doctolib.it/studio-dentistico/milano/studio-odontoiatrico-dott-ssa-orlando-santina,+393426123839,Dentists in milan
DENTALREVSocialMedicalCentreDentalclinicVialeCireneClosedOpensamDirections,OP Dental,5.0,7,"
Via Ulisse Aldrovandi, 7, 20129 Milano MI, Italy",https://www.doctolib.it/studio-dentistico/milano/studio-odontoiatrico-dott-ssa-orlando-santina,+393426123839,Dentists in milan
StudioOdontoiatricoDeSienaDentistLargoCairoliClosedOpensamFriDirections,DENTAL REV - Social Medical Centre,4.7,3,"
Viale Cirene, 11, 20135 Milano MI, Italy",,+39025514921,Dentists in milan
StOdontoiatricoDeiDottManacordaEMorraAssToDentistViaEugenioPelliniDirections,DENTAL REV - Social Medical Centre,4.7,3,"
Viale Cirene, 11, 20135 Milano MI, Italy",,+39025514921,Dentists in milan
DentalRMDiMenniRenatosasDentistPiazzaleTripoliClosedOpensamWebsiteDirections,St. Odontoiatrico Dei Dott. Manacorda E Morra Ass.To,5.0,14,"
Via Eugenio Pellini, 4, 20125 Milano MI, Italy",,+390266710853,Dentists in milan
BOODONTOIATRIDentistViaXXVAprileClosedOpensamWebsiteDirections,St. Odontoiatrico Dei Dott. Manacorda E Morra Ass.To,5.0,14,"
Via Eugenio Pellini, 4, 20125 Milano MI, Italy",,+390266710853,Dentists in milan
DentalClinicSncDentistViaFabrianoClosedOpensamWebsiteDirectionsThedoctorsputyouatyourease,B&O ODONTOIATRI,5.0,32,"
Via XXV Aprile, 12, 20090 Segrate MI, Italy",https://odontoiatribeo.it/,+390226922936,Dentists in milan
FlytoDentistItalyDentalclinicViadellaMoscovaClosedOpensamDirections,B&O ODONTOIATRI,5.0,32,"
Via XXV Aprile, 12, 20090 Segrate MI, Italy",https://odontoiatribeo.it/,+390226922936,Dentists in milan
NewDentalGroupSrlDentistViaCarloPeriniClosedOpensamDirections,B&O ODONTOIATRI,5.0,32,"
Via XXV Aprile, 12, 20090 Segrate MI, Italy",https://odontoiatribeo.it/,+390226922936,Dentists in milan
OdontoprotesiBuenosAyresDentistPiazzaLimaClosedOpensamWebsiteDirections,New Dental Group Srl,4.3,14,"
Via Carlo Perini, 13, 20157 Milano MI, Italy",,+39023574134,Dentists in milan
StudioDentisticoSanMarcoDentistViaSMarcoClosedOpensamWebsiteDirections,Odontoprotesi Buenos Ayres,3.8,71,"
Piazza Lima, 1, 20124 Milano MI, Italy",https://www.odontoprotesibuenosayres.it/,+390229524190,Dentists in milan
DentistaMilanoClinicadiOdontoiatriaLaserOrtodonziaeParodontologiaDentistViaComelicoClosedOpensamWebsiteDirections,Odontoprotesi Buenos Ayres,3.8,71,"
Piazza Lima, 1, 20124 Milano MI, Italy",https://www.odontoprotesibuenosayres.it/,+390229524190,Dentists in milan
StudiodentisticoFumagalliOdontoiatriaEsteticaProtesiDentaliDentistViadegliZuccaroClosedOpensamWebsiteDirectionsDrLucaisextremelykindgentlefriendlyandprofessional,Odontoprotesi Buenos Ayres,3.8,71,"
Piazza Lima, 1, 20124 Milano MI, Italy",https://www.odontoprotesibuenosayres.it/,+390229524190,Dentists in milan
StudioDentisticoMilanoSrlCitysmileDentistVialeMonteNeroClosedOpensamWebsiteDirections,Studio dentistico Fumagalli Odontoiatria Estetica - Protesi Dentali,4.4,33,"
Via degli Zuccaro, 2, 20146 Milano MI, Italy",http://www.centrodentisticofumagalli.it/,+39024231522,Dentists in milan
CentroOdontoiatricoEuropaSrlDentistViadellUnioneWebsiteDirections,Studio dentistico Fumagalli Odontoiatria Estetica - Protesi Dentali,4.4,33,"
Via degli Zuccaro, 2, 20146 Milano MI, Italy",http://www.centrodentisticofumagalli.it/,+39024231522,Dentists in milan
GiuseppeSperaDentistaMilanoDentistViaLuigiVanvitelliClosedOpensamDirectionsVeryprofessionalandnicedentists,Centro Odontoiatrico Europa S.r.l.,5.0,5,"
Via dell'Unione, 2, 20122 Milano MI, Italy",http://centroodontoiatricoeuropa.it/,+390276018267,Dentists in milan
BabyDentalAndOralImplantsDentistViaVincenzoMontiClosedOpensamDirections,Centro Odontoiatrico Europa S.r.l.,5.0,5,"
Via dell'Unione, 2, 20122 Milano MI, Italy",http://centroodontoiatricoeuropa.it/,+390276018267,Dentists in milan
DottFabioMarandoDentistViaNegroliClosedOpensamWebsiteDirectionsMarandoandhisteamdidthesurgeryandtookcareofeverythingBOOKONLINE,Centro Odontoiatrico Europa S.r.l.,5.0,5,"
Via dell'Unione, 2, 20122 Milano MI, Italy",http://centroodontoiatricoeuropa.it/,+390276018267,Dentists in milan
DottorMarcoDeAngelisDentistViaMelchiorreGioiaClosedOpensamWebsiteDirections,Dott. Fabio Marando,4.8,33,"
Via Negroli, 49, 20133 Milano MI, Italy",https://www.miodottore.it/fabio-marando-2/dentista/milano?utm_source=google&utm_medium=gmb&utm_campaign=125541,+39027382650,Dentists in milan
StudioOdontoiatricoDottZaniratoGianniBellinoDentistViaCesareBattistiClosedOpensamWebsiteDirections,Studio Odontoiatrico Dott. Zanirato Gianni Bellino,5.0,4,"
Via Cesare Battisti, 19, 20122 Milano MI, Italy",http://www.studiozanirato.com/,+390255185769,Dentists in milan
DentalheartDentistViaVitruvioClosedOpensamWebsiteDirections,Studio Odontoiatrico Dott. Zanirato Gianni Bellino,5.0,4,"
Via Cesare Battisti, 19, 20122 Milano MI, Italy",http://www.studiozanirato.com/,+390255185769,Dentists in milan
